15;39;47;arrival;1358_1;25890;5;28
15;39;69;arrival;1358_1;25890;5;28
15;39;100;arrival;1358_1;25890;5;28
15;39;123;arrival;7160_1;17955;79;812
15;39;160;arrival;1358_1;25890;5;28
15;39;166;arrival;1358_1;25890;5;28
15;39;171;arrival;7112_1;20696;138;1395
15;39;183;arrival;7160_1;17955;79;812
15;39;191;arrival;7160_1;17955;79;812
15;39;229;arrival;7865_1;11490;83;762
15;39;229;arrival;7160_1;17955;79;812
15;39;239;arrival;1358_1;25890;5;28
15;39;245;arrival;7865_1;11490;83;762
15;39;247;arrival;7112_1;20696;138;1395
15;39;269;arrival;1358_1;25890;5;28
15;39;272;arrival;1358_1;25890;5;28
15;39;279;arrival;1358_1;25890;5;28
15;39;281;arrival;7865_1;11490;83;762
15;39;286;arrival;7865_1;11490;83;762
15;39;301;arrival;7865_1;11490;83;762
15;39;304;arrival;7112_1;20696;138;1395
15;39;319;arrival;5890_1;13683;170;1694
15;39;325;arrival;7112_1;20696;138;1395
15;39;341;arrival;1358_1;25890;5;28
15;39;345;arrival;5890_1;13683;170;1694
15;39;346;arrival;6590_1;6902;236;2497
15;39;347;arrival;7961_1;21187;316;3009
15;39;358;arrival;7865_1;11490;83;762
15;39;361;arrival;7160_1;17955;79;812
15;39;373;arrival;6392_1;10695;344;3437
15;39;375;arrival;6958_1;13353;243;2586
15;39;378;arrival;6590_1;6902;236;2497
15;39;384;arrival;1358_1;25890;5;28
15;39;388;arrival;7160_1;17955;79;812
15;39;390;arrival;7112_1;20696;138;1395
15;39;399;arrival;6392_1;10695;344;3437
15;39;404;arrival;1358_1;25890;5;28
15;39;411;arrival;7943_1;14320;326;3288
15;39;413;arrival;7943_1;14320;326;3288
15;39;414;arrival;7160_1;17955;79;812
15;39;415;arrival;7160_1;17955;79;812
15;39;418;arrival;7425_1;19706;317;3004
15;39;419;arrival;7112_1;20696;138;1395
15;39;420;arrival;6069_1;19499;328;3339
15;39;424;arrival;6038_1;15180;211;2201
15;39;424;arrival;1358_1;25890;5;28
15;39;425;arrival;5890_1;13683;170;1694
15;39;425;arrival;7865_1;11490;83;762
15;39;432;arrival;6392_1;10695;344;3437
15;39;437;arrival;1358_1;25890;5;28
15;39;438;arrival;7961_1;21187;316;3009
15;39;442;arrival;7112_1;20696;138;1395
15;39;444;arrival;7961_1;21187;316;3009
15;39;444;arrival;1358_1;25890;5;28
15;39;448;arrival;1358_1;25890;5;28
15;39;448;arrival;7865_1;11490;83;762
15;39;450;arrival;5978_1;18229;320;3082
15;39;454;arrival;7160_1;17955;79;812
15;39;458;arrival;6038_1;15180;211;2201
15;39;460;arrival;7112_1;20696;138;1395
15;39;460;arrival;7160_1;17955;79;812
15;39;461;arrival;5978_1;18229;320;3082
15;39;461;arrival;6392_1;10695;344;3437
15;39;461;arrival;6590_1;6902;236;2497
15;39;462;arrival;7865_1;11490;83;762
15;39;465;arrival;6392_1;10695;344;3437
15;39;469;arrival;7160_1;17955;79;812
15;39;471;arrival;8295_1;3182;312;3186
15;39;472;arrival;6392_1;10695;344;3437
15;39;472;arrival;6590_1;6902;236;2497
15;39;474;arrival;7425_1;19706;317;3004
15;39;474;arrival;6392_1;10695;344;3437
15;39;478;arrival;7943_1;14320;326;3288
15;39;484;arrival;5890_1;13683;170;1694
15;39;488;arrival;6958_1;13353;243;2586
15;39;489;arrival;7112_1;20696;138;1395
15;39;492;arrival;6025_1;6981;393;3997
15;39;494;arrival;6392_1;10695;344;3437
15;39;496;arrival;7425_1;19706;317;3004
15;39;496;arrival;8295_1;3182;312;3186
15;39;498;arrival;6025_1;6981;393;3997
15;39;501;arrival;6958_1;13353;243;2586
15;39;501;arrival;6590_1;6902;236;2497
15;39;502;arrival;7112_1;20696;138;1395
15;39;506;arrival;6392_1;10695;344;3437
15;39;509;arrival;7112_1;20696;138;1395
15;39;510;arrival;1358_1;25890;5;28
15;39;513;arrival;6025_1;6981;393;3997
15;39;518;arrival;6038_1;15180;211;2201
15;39;519;arrival;6069_1;19499;328;3339
15;39;525;arrival;1358_1;25890;5;28
15;39;526;arrival;6392_1;10695;344;3437
15;39;528;arrival;7160_1;17955;79;812
15;39;532;arrival;6590_1;6902;236;2497
15;39;533;arrival;7425_1;19706;317;3004
15;39;534;arrival;5978_1;18229;320;3082
15;39;540;arrival;7112_1;20696;138;1395
15;39;541;arrival;7425_1;19706;317;3004
15;39;546;arrival;6069_1;19499;328;3339
15;39;546;arrival;6392_1;10695;344;3437
15;39;547;arrival;6038_1;15180;211;2201
15;39;548;arrival;5890_1;13683;170;1694
15;39;548;arrival;7112_1;20696;138;1395
15;39;549;arrival;1358_1;25890;5;28
15;39;550;arrival;5890_1;13683;170;1694
15;39;553;arrival;6392_1;10695;344;3437
15;39;558;arrival;7112_1;20696;138;1395
15;39;559;arrival;7112_1;20696;138;1395
15;39;561;arrival;7245_1;11231;513;5496
15;39;561;arrival;6069_1;19499;328;3339
15;39;564;arrival;6069_1;19499;328;3339
15;39;565;arrival;7245_1;11231;513;5496
15;39;567;arrival;8295_1;3182;312;3186
15;39;569;arrival;6392_1;10695;344;3437
15;39;577;arrival;6392_1;10695;344;3437
15;39;580;arrival;7160_1;17955;79;812
15;39;580;arrival;6392_1;10695;344;3437
15;39;581;arrival;6590_1;6902;236;2497
15;39;581;arrival;6958_1;13353;243;2586
15;39;582;arrival;6038_1;15180;211;2201
15;39;584;arrival;7112_1;20696;138;1395
15;39;585;arrival;6069_1;19499;328;3339
15;39;586;arrival;7943_1;14320;326;3288
15;39;588;arrival;1358_1;25890;5;28
15;39;589;arrival;6025_1;6981;393;3997
15;39;590;arrival;7943_1;14320;326;3288
15;39;590;arrival;6392_1;10695;344;3437
15;39;591;arrival;6025_1;6981;393;3997
15;39;592;arrival;7943_1;14320;326;3288
15;39;592;arrival;5978_1;18229;320;3082
15;39;596;arrival;7961_1;21187;316;3009
15;39;597;arrival;7425_1;19706;317;3004
15;39;597;arrival;7425_1;19706;317;3004
15;39;601;arrival;7961_1;21187;316;3009
15;39;602;arrival;6392_1;10695;344;3437
15;39;602;arrival;7865_1;11490;83;762
15;39;604;arrival;6038_1;15180;211;2201
15;39;607;arrival;5978_1;18229;320;3082
15;39;609;arrival;7961_1;21187;316;3009
15;39;609;arrival;6958_1;13353;243;2586
15;39;611;arrival;5978_1;18229;320;3082
15;39;613;arrival;8295_1;3182;312;3186
15;39;617;arrival;6069_1;19499;328;3339
15;39;623;arrival;6392_1;10695;344;3437
15;39;625;arrival;6958_1;13353;243;2586
15;39;627;arrival;7961_1;21187;316;3009
15;39;627;arrival;7943_1;14320;326;3288
15;39;629;arrival;7865_1;11490;83;762
15;39;630;arrival;6448_1;11585;595;6201
15;39;631;arrival;6069_1;19499;328;3339
15;39;631;arrival;1358_1;25890;5;28
15;39;633;arrival;7160_1;17955;79;812
15;39;634;arrival;6392_1;10695;344;3437
15;39;635;arrival;1358_1;25890;5;28
15;39;635;arrival;7112_1;20696;138;1395
15;39;636;arrival;6958_1;13353;243;2586
15;39;637;arrival;7112_1;20696;138;1395
15;39;638;arrival;7865_1;11490;83;762
15;39;639;arrival;1358_1;25890;5;28
15;39;641;arrival;5890_1;13683;170;1694
15;39;642;arrival;7245_1;11231;513;5496
15;39;643;arrival;7943_1;14320;326;3288
15;39;644;arrival;7865_1;11490;83;762
15;39;645;arrival;7865_1;11490;83;762
15;39;649;arrival;6392_1;10695;344;3437
15;39;649;arrival;6958_1;13353;243;2586
15;39;651;arrival;5978_1;18229;320;3082
15;39;653;arrival;7112_1;20696;138;1395
15;39;653;arrival;7160_1;17955;79;812
15;39;653;arrival;7112_1;20696;138;1395
15;39;660;arrival;6590_1;6902;236;2497
15;39;660;arrival;7245_1;11231;513;5496
15;39;663;arrival;6590_1;6902;236;2497
15;39;664;arrival;6590_1;6902;236;2497
15;39;668;arrival;7245_1;11231;513;5496
15;39;673;arrival;1358_1;25890;5;28
15;39;673;arrival;7865_1;11490;83;762
15;39;674;arrival;6025_1;6981;393;3997
15;39;676;arrival;1358_1;25890;5;28
15;39;684;arrival;1358_1;25890;5;28
15;39;684;arrival;7425_1;19706;317;3004
15;39;686;arrival;6590_1;6902;236;2497
15;39;689;arrival;6448_1;11585;595;6201
15;39;690;arrival;7865_1;11490;83;762
15;39;691;arrival;6590_1;6902;236;2497
15;39;693;arrival;6038_1;15180;211;2201
15;39;694;arrival;7245_1;11231;513;5496
15;39;695;arrival;6958_1;13353;243;2586
15;39;698;arrival;8295_1;3182;312;3186
15;39;702;arrival;6392_1;10695;344;3437
15;39;707;arrival;7961_1;21187;316;3009
15;39;708;arrival;6392_1;10695;344;3437
15;39;708;arrival;6590_1;6902;236;2497
15;39;709;arrival;7943_1;14320;326;3288
15;39;709;arrival;6069_1;19499;328;3339
15;39;710;arrival;7160_1;17955;79;812
15;39;710;arrival;1358_1;25890;5;28
15;39;716;arrival;6342_1;19706;617;6232
15;39;717;arrival;8295_1;3182;312;3186
15;39;717;arrival;6958_1;13353;243;2586
15;39;717;arrival;6342_1;19706;617;6232
15;39;717;arrival;7961_1;21187;316;3009
15;39;719;arrival;7425_1;19706;317;3004
15;39;723;arrival;7112_1;20696;138;1395
15;39;725;arrival;7112_1;20696;138;1395
15;39;727;arrival;7961_1;21187;316;3009
15;39;728;arrival;6038_1;15180;211;2201
15;39;728;arrival;8295_1;3182;312;3186
15;39;729;arrival;6342_1;19706;617;6232
15;39;729;arrival;5890_1;13683;170;1694
15;39;730;arrival;7943_1;14320;326;3288
15;39;730;arrival;5890_1;13683;170;1694
15;39;731;arrival;7961_1;21187;316;3009
15;39;733;arrival;7865_1;11490;83;762
15;39;733;arrival;1358_1;25890;5;28
15;39;735;arrival;6342_1;19706;617;6232
15;39;735;arrival;6342_1;19706;617;6232
15;39;736;arrival;1251_1;1222;660;6672
15;39;737;arrival;1358_1;25890;5;28
15;39;737;arrival;7425_1;19706;317;3004
15;39;738;arrival;6392_1;10695;344;3437
15;39;739;arrival;6392_1;10695;344;3437
15;39;739;arrival;8295_1;3182;312;3186
15;39;741;arrival;6038_1;15180;211;2201
15;39;741;arrival;6590_1;6902;236;2497
15;39;741;arrival;6392_1;10695;344;3437
15;39;742;arrival;6448_1;11585;595;6201
15;39;744;arrival;7112_1;20696;138;1395
15;39;744;arrival;6025_1;6981;393;3997
15;39;744;arrival;7865_1;11490;83;762
15;39;744;arrival;7865_1;11490;83;762
15;39;745;arrival;6392_1;10695;344;3437
15;39;750;arrival;8295_1;3182;312;3186
15;39;750;arrival;6392_1;10695;344;3437
15;39;750;arrival;7160_1;17955;79;812
15;39;752;arrival;6342_1;19706;617;6232
15;39;753;arrival;6025_1;6981;393;3997
15;39;756;arrival;7160_1;17955;79;812
15;39;756;arrival;8295_1;3182;312;3186
15;39;758;arrival;5890_1;13683;170;1694
15;39;761;arrival;7112_1;20696;138;1395
15;39;761;arrival;6448_1;11585;595;6201
15;39;763;arrival;7160_1;17955;79;812
15;39;763;arrival;7245_1;11231;513;5496
15;39;766;arrival;1358_1;25890;5;28
15;39;766;arrival;6392_1;10695;344;3437
15;39;766;arrival;7112_1;20696;138;1395
15;39;767;arrival;7112_1;20696;138;1395
15;39;767;arrival;6958_1;13353;243;2586
15;39;770;arrival;1251_1;1222;660;6672
15;39;771;arrival;7865_1;11490;83;762
15;39;773;arrival;7425_1;19706;317;3004
15;39;773;arrival;7245_1;11231;513;5496
15;39;774;arrival;7245_1;11231;513;5496
15;39;774;arrival;5890_1;13683;170;1694
15;39;777;arrival;7865_1;11490;83;762
15;39;778;arrival;6342_1;19706;617;6232
15;39;778;arrival;7961_1;21187;316;3009
