16;5;97;arrival;1358_1;25890;5;28
16;5;103;arrival;7160_1;17955;79;812
16;5;112;arrival;1358_1;25890;5;28
16;5;142;arrival;1358_1;25890;5;28
16;5;153;arrival;1358_1;25890;5;28
16;5;157;arrival;1358_1;25890;5;28
16;5;157;arrival;7112_1;20696;138;1395
16;5;174;arrival;1358_1;25890;5;28
16;5;186;arrival;7865_1;11490;83;762
16;5;187;arrival;1358_1;25890;5;28
16;5;192;arrival;1358_1;25890;5;28
16;5;193;arrival;7865_1;11490;83;762
16;5;194;arrival;7160_1;17955;79;812
16;5;198;arrival;1358_1;25890;5;28
16;5;200;arrival;7865_1;11490;83;762
16;5;205;arrival;1358_1;25890;5;28
16;5;217;arrival;7865_1;11490;83;762
16;5;222;arrival;7112_1;20696;138;1395
16;5;224;arrival;1358_1;25890;5;28
16;5;231;arrival;7160_1;17955;79;812
16;5;231;arrival;7160_1;17955;79;812
16;5;234;arrival;7112_1;20696;138;1395
16;5;248;arrival;1358_1;25890;5;28
16;5;263;arrival;1358_1;25890;5;28
16;5;265;arrival;5890_1;13683;170;1694
16;5;270;arrival;7112_1;20696;138;1395
16;5;274;arrival;1358_1;25890;5;28
16;5;277;arrival;7160_1;17955;79;812
16;5;277;arrival;7865_1;11490;83;762
16;5;281;arrival;1358_1;25890;5;28
16;5;283;arrival;7112_1;20696;138;1395
16;5;291;arrival;7160_1;17955;79;812
16;5;291;arrival;1358_1;25890;5;28
16;5;307;arrival;7160_1;17955;79;812
16;5;308;arrival;7865_1;11490;83;762
16;5;309;arrival;7112_1;20696;138;1395
16;5;321;arrival;7112_1;20696;138;1395
16;5;335;arrival;1358_1;25890;5;28
16;5;339;arrival;7160_1;17955;79;812
16;5;349;arrival;1358_1;25890;5;28
16;5;350;arrival;7160_1;17955;79;812
16;5;350;arrival;7160_1;17955;79;812
16;5;353;arrival;7160_1;17955;79;812
16;5;362;arrival;7112_1;20696;138;1395
16;5;363;arrival;1358_1;25890;5;28
16;5;364;arrival;6958_1;13353;243;2586
16;5;365;arrival;1358_1;25890;5;28
16;5;372;arrival;7160_1;17955;79;812
16;5;380;arrival;7160_1;17955;79;812
16;5;381;arrival;6590_1;6902;236;2497
16;5;383;arrival;7160_1;17955;79;812
16;5;386;arrival;1358_1;25890;5;28
16;5;389;arrival;6392_1;4542;339;3351
16;5;391;arrival;7160_1;17955;79;812
16;5;393;arrival;6590_1;6902;236;2497
16;5;399;arrival;6958_1;13353;243;2586
16;5;399;arrival;7160_1;17955;79;812
16;5;399;arrival;7112_1;20696;138;1395
16;5;408;arrival;6590_1;6902;236;2497
16;5;408;arrival;6038_1;15180;211;2201
16;5;411;arrival;7943_1;14320;326;3288
16;5;417;arrival;7112_1;20696;138;1395
16;5;419;arrival;7160_1;17955;79;812
16;5;420;arrival;6392_1;4542;339;3351
16;5;420;arrival;7865_1;11490;83;762
16;5;421;arrival;6038_1;15180;211;2201
16;5;428;arrival;1358_1;25890;5;28
16;5;434;arrival;6392_1;4542;339;3351
16;5;438;arrival;6590_1;6902;236;2497
16;5;439;arrival;6958_1;13353;243;2586
16;5;441;arrival;6392_1;4542;339;3351
16;5;442;arrival;7112_1;20696;138;1395
16;5;442;arrival;6038_1;15180;211;2201
16;5;453;arrival;5890_1;13683;170;1694
16;5;466;arrival;1358_1;25890;5;28
16;5;466;arrival;7943_1;14320;326;3288
16;5;467;arrival;7865_1;11490;83;762
16;5;467;arrival;5978_1;18229;320;3082
16;5;467;arrival;6069_1;19499;328;3339
16;5;471;arrival;6590_1;6902;236;2497
16;5;471;arrival;6392_1;4542;339;3351
16;5;474;arrival;1358_1;25890;5;28
16;5;478;arrival;7160_1;17955;79;812
16;5;483;arrival;6025_1;6981;393;3997
16;5;484;arrival;6590_1;6902;236;2497
16;5;486;arrival;7112_1;20696;138;1395
16;5;488;arrival;6958_1;13353;243;2586
16;5;489;arrival;7961_1;21187;316;3009
16;5;490;arrival;7160_1;17955;79;812
16;5;493;arrival;6392_1;4542;339;3351
16;5;493;arrival;7160_1;17955;79;812
16;5;496;arrival;6392_1;4542;339;3351
16;5;507;arrival;6590_1;6902;236;2497
16;5;509;arrival;7112_1;20696;138;1395
16;5;512;arrival;7160_1;17955;79;812
16;5;514;arrival;6025_1;6981;393;3997
16;5;517;arrival;7865_1;11490;83;762
16;5;518;arrival;6038_1;15180;211;2201
16;5;518;arrival;6590_1;6902;236;2497
16;5;522;arrival;6392_1;4542;339;3351
16;5;523;arrival;6958_1;13353;243;2586
16;5;525;arrival;7160_1;17955;79;812
16;5;525;arrival;7961_1;21187;316;3009
