80;60685898;444959652;78;1;1;car;15c02266-4931-456c-a71c-436651e10215
80;60685898;444959652;78;1;1;car;27d85c11-3f01-4aff-a6f0-dcb461fd182a
80;60685898;444959652;78;1;1;car;1123ea55-e1e2-4739-8f0e-0ba8ebfe8ed8
80;60685898;444959652;78;1;1;car;b73aada7-7ef0-4eaf-8d33-2aa7b5b60203
80;60685898;444959652;78;1;1;car;ae334a52-1777-42a4-9896-266e33eacd06
80;60685898;444959652;78;1;1;car;9143de98-15c7-4400-9445-3bd98d5f543f
80;60685898;444959652;78;1;1;car;0c8770c9-756c-4491-96f2-0e471278a8ff
80;60685898;444959652;78;1;1;car;06058047-8b9e-4929-b438-ed88d78ff65a
80;60685898;444959652;78;1;1;car;6ecccdb5-5bed-434e-b5b0-2a1dc3778564
80;60685898;444959652;78;1;1;car;e5cc8f71-e13c-4629-a521-df62a990394a
80;60685898;444959652;78;1;1;car;261b8a6a-0e83-4270-8c68-dff691b04628
80;60685898;444959652;78;1;1;car;3195ebc5-c965-4df4-9031-3e64b970ec32
80;60685898;444959652;78;1;1;car;5c182aad-8216-4e51-b72a-b968ec06528e
80;60685898;444959652;78;1;1;car;6411dd10-deaa-44f3-943d-6c72f92a4381
80;60685898;444959652;78;1;1;car;c733a614-603a-4ef8-af8d-402ce5e065cf
80;60685898;444959652;78;1;1;car;2ced2e31-d92f-4471-af78-0460e8797040
80;60685898;444959652;78;1;1;car;a4166c9a-2b5b-4419-b21d-9bf86a46ad4a
80;60685898;444959652;78;1;1;car;4dfca8b8-1a04-4261-8358-8f6c58b2ae30
80;60685898;444959652;78;1;1;car;54fdb9a2-b44c-4a4b-b5e5-8469b795b6ee
80;60685898;444959652;78;1;1;car;eae9e37a-db19-4b96-b2e9-1acc9de4ce0b
80;60685898;444959652;78;1;1;car;85241bc9-61c3-4dc2-9a31-c69fd4c4682a
80;60685898;444959652;78;1;1;car;f234bf5d-3b1e-4786-819c-14cd880947c5
80;60685898;444959652;78;1;1;car;bf27cb5b-14bd-4775-bcec-0033fc269fce
80;60685898;444959652;78;1;1;car;d93c7896-05f2-479f-9226-95c43e884701
80;60685898;444959652;78;1;1;car;e06b8def-b9a3-4bb6-8c39-a182a910dad7
80;60685898;444959652;78;1;1;car;6f36c621-1338-43d8-af99-97ab0ed85cfa
80;60685898;444959652;78;1;1;car;c04d0914-9c47-4228-bd4a-2192c7e4e4e8
80;60685898;444959652;78;1;1;car;8dfd65bc-eaa5-499c-b4ef-84fb49920b6f
