18;52;97;arrival;1358_1;25890;5;28
18;52;110;arrival;1358_1;25890;5;28
18;53;168;arrival;1358_1;25890;5;28
18;53;174;arrival;1358_1;25890;5;28
18;53;187;arrival;1358_1;25890;5;28
18;53;189;arrival;7160_1;17955;79;812
18;54;232;arrival;7112_1;20696;138;1395
18;54;243;arrival;1358_1;25890;5;28
18;54;260;arrival;7865_1;11490;83;762
18;54;268;arrival;7160_1;17955;79;812
18;54;273;arrival;7160_1;17955;79;812
18;55;280;arrival;7112_1;20696;138;1395
18;55;323;arrival;7112_1;20696;138;1395
18;55;339;arrival;1358_1;25890;5;28
18;55;345;arrival;7160_1;17955;79;812
18;56;348;arrival;6038_1;15180;211;2201
18;56;348;arrival;7865_1;11490;83;762
18;56;351;arrival;6590_1;6902;236;2497
18;56;384;arrival;7112_1;20696;138;1395
18;56;385;arrival;7865_1;11490;83;762
18;56;395;arrival;6069_1;19499;328;3339
18;56;403;arrival;1358_1;25890;5;28
18;56;403;arrival;1358_1;25890;5;28
18;57;415;arrival;6392_1;4542;339;3351
18;57;421;arrival;6069_1;19499;328;3339
18;57;421;arrival;7112_1;20696;138;1395
18;57;425;arrival;7943_1;14320;326;3288
18;57;428;arrival;7160_1;17955;79;812
18;57;434;arrival;7112_1;20696;138;1395
18;57;435;arrival;6392_1;4542;339;3351
18;57;441;arrival;7160_1;17955;79;812
18;57;442;arrival;7112_1;20696;138;1395
18;57;445;arrival;7112_1;20696;138;1395
18;57;449;arrival;7943_1;14320;326;3288
18;57;450;arrival;1358_1;25890;5;28
18;57;452;arrival;6392_1;4542;339;3351
18;57;455;arrival;7160_1;17955;79;812
18;57;455;arrival;1358_1;25890;5;28
18;57;456;arrival;8295_1;3182;312;3186
18;57;459;arrival;6392_1;4542;339;3351
18;57;467;arrival;6590_1;6902;236;2497
18;57;469;arrival;7160_1;17955;79;812
18;57;472;arrival;7943_1;14320;326;3288
18;57;473;arrival;7961_1;21187;316;3009
18;57;473;arrival;6590_1;6902;236;2497
18;58;478;arrival;7160_1;17955;79;812
18;58;481;arrival;6038_1;15180;211;2201
18;58;485;arrival;7943_1;14320;326;3288
18;58;485;arrival;7865_1;11490;83;762
18;58;486;arrival;7160_1;17955;79;812
18;58;490;arrival;1358_1;25890;5;28
18;58;493;arrival;7112_1;20696;138;1395
18;58;494;arrival;6958_1;13353;243;2586
18;58;497;arrival;7943_1;14320;326;3288
18;58;514;arrival;7160_1;17955;79;812
18;58;519;arrival;6069_1;19499;328;3339
18;58;519;arrival;6392_1;4542;339;3351
18;58;519;arrival;1358_1;25890;5;28
18;58;519;arrival;6958_1;13353;243;2586
18;58;520;arrival;6958_1;13353;243;2586
18;58;521;arrival;5978_1;18229;320;3082
18;58;522;arrival;7112_1;20696;138;1395
18;58;532;arrival;6958_1;13353;243;2586
18;58;534;arrival;7961_1;21187;316;3009
18;58;536;arrival;6958_1;13353;243;2586
18;58;538;arrival;6392_1;4542;339;3351
18;58;539;arrival;7160_1;17955;79;812
18;58;542;arrival;7112_1;20696;138;1395
18;58;542;arrival;7943_1;14320;326;3288
18;59;547;arrival;6025_1;6981;393;3997
18;59;553;arrival;7112_1;20696;138;1395
18;59;555;arrival;7160_1;17955;79;812
18;59;559;arrival;7160_1;17955;79;812
18;59;561;arrival;6069_1;19499;328;3339
18;59;567;arrival;7865_1;11490;83;762
18;59;567;arrival;7961_1;21187;316;3009
18;59;573;arrival;6392_1;4542;339;3351
18;59;573;arrival;6958_1;13353;243;2586
18;59;580;arrival;1358_1;25890;5;28
18;59;600;arrival;7112_1;20696;138;1395
18;59;603;arrival;6038_1;15180;211;2201
18;59;606;arrival;6025_1;6981;393;3997
18;59;607;arrival;7112_1;20696;138;1395
18;59;608;arrival;6069_1;19499;328;3339
19;0;611;arrival;7961_1;21187;316;3009
19;0;613;arrival;6590_1;6902;236;2497
19;0;617;arrival;6392_1;4542;339;3351
19;0;617;arrival;6069_1;19499;328;3339
19;0;618;arrival;8295_1;3182;312;3186
19;0;623;arrival;1358_1;25890;5;28
19;0;624;arrival;6392_1;4542;339;3351
19;0;629;arrival;8295_1;3182;312;3186
19;0;641;arrival;7961_1;21187;316;3009
19;0;642;arrival;6392_1;4542;339;3351
19;0;645;arrival;5978_1;18229;320;3082
19;0;646;arrival;6590_1;6902;236;2497
19;0;647;arrival;7160_1;17955;79;812
