d0263801-44a0-46ad-82d6-2d62ada1453c;2018-08-14T14:14:36.555986;2018-08-14T14:14:37.131441
26677304-cdff-49f5-a141-190925b5617b;2018-08-14T14:16:01.078963;2018-08-14T14:16:01.899652
26677304-cdff-49f5-a141-190925b5617b;2018-08-14T14:16:01.078963;2018-08-14T14:16:01.900095
a215e1e7-7c14-4a0a-905d-751202136e6d;2018-08-14T14:16:03.821057;2018-08-14T14:16:05.080952
a215e1e7-7c14-4a0a-905d-751202136e6d;2018-08-14T14:16:03.821057;2018-08-14T14:16:05.081170
7ede3231-37f8-4993-b905-0b7401af605d;2018-08-14T14:16:07.434110;2018-08-14T14:16:08.612081
e1b83199-cfd1-4cb8-aacd-88ea9f0d3f80;2018-08-14T14:16:09.300035;2018-08-14T14:16:10.634380
50c525ed-83d9-4b4b-8e1e-7236fc6d9841;2018-08-14T14:16:24.784607;2018-08-14T14:16:25.336652
e898c7a5-894f-4af8-a888-36eb0ab3d86a;2018-08-14T14:16:37.503425;2018-08-14T14:16:38.872087
69145b16-0c01-4aef-89fa-d3f841ce293c;2018-08-14T14:17:09.407641;2018-08-14T14:17:10.681721
ed133ab8-c88b-437b-b86f-925b1a8c2dac;2018-08-14T14:17:16.702062;2018-08-14T14:17:17.921258
ed133ab8-c88b-437b-b86f-925b1a8c2dac;2018-08-14T14:17:16.702062;2018-08-14T14:17:17.921504
3f4ee905-7c58-4e30-9397-a53f413a1cbc;2018-08-14T14:17:35.890434;2018-08-14T14:17:36.981344
f8b99f24-f20f-4a48-829e-d37fbc8c9454;2018-08-14T14:17:51.395275;2018-08-14T14:17:52.576624
3cd0bc37-7843-4ad8-8d4a-284175c7973a;2018-08-14T14:18:00.560207;2018-08-14T14:18:02.427993
3cd0bc37-7843-4ad8-8d4a-284175c7973a;2018-08-14T14:18:00.560207;2018-08-14T14:18:02.428319
9a7129af-94dc-43de-b7e2-a418d364ee93;2018-08-14T14:18:23.354212;2018-08-14T14:18:24.026225
873200fd-ed97-44fe-a089-f511fa1c592b;2018-08-14T14:18:29.748781;2018-08-14T14:18:30.680914
873200fd-ed97-44fe-a089-f511fa1c592b;2018-08-14T14:18:29.748781;2018-08-14T14:18:30.681304
29cc38cc-5c4d-45d6-a856-28685042070f;2018-08-14T14:19:25.457878;2018-08-14T14:19:26.458733
29cc38cc-5c4d-45d6-a856-28685042070f;2018-08-14T14:19:25.457878;2018-08-14T14:19:26.459105
fef589bc-5f18-43b5-9277-7b8156f4a4a6;2018-08-14T14:19:41.848330;2018-08-14T14:19:42.853220
61dd6207-49a3-4051-8a37-ff6168a577d6;2018-08-14T14:19:54.651619;2018-08-14T14:19:55.652690
61dd6207-49a3-4051-8a37-ff6168a577d6;2018-08-14T14:19:54.651619;2018-08-14T14:19:55.652984
5032be58-8f4d-4bc0-8f42-6eb38769e27c;2018-08-14T14:20:10.124689;2018-08-14T14:20:11.768334
bfb87b99-0192-441b-952a-68d398733f0f;2018-08-14T14:20:13.885007;2018-08-14T14:20:15.076560
06b5b760-169c-45a0-90d0-d37bc8805fa3;2018-08-14T14:20:34.942262;2018-08-14T14:20:36.592225
06b5b760-169c-45a0-90d0-d37bc8805fa3;2018-08-14T14:20:34.942262;2018-08-14T14:20:36.592534
ffff0384-54ae-4cb5-a128-893678fe06b0;2018-08-14T14:20:38.488087;2018-08-14T14:20:39.657240
ffff0384-54ae-4cb5-a128-893678fe06b0;2018-08-14T14:20:38.488087;2018-08-14T14:20:39.657593
5e8e3eac-51b6-43d5-9b7f-9c9d68d800c0;2018-08-14T14:20:38.507515;2018-08-14T14:20:39.682591
5e8e3eac-51b6-43d5-9b7f-9c9d68d800c0;2018-08-14T14:20:38.507515;2018-08-14T14:20:39.682869
21cfaffc-8ecf-4a89-ad99-ab281e57f32f;2018-08-14T14:21:07.842471;2018-08-14T14:21:08.929265
35019f4e-cccd-4461-9348-dea0164f035d;2018-08-14T14:21:07.880504;2018-08-14T14:21:08.966009
35019f4e-cccd-4461-9348-dea0164f035d;2018-08-14T14:21:07.880504;2018-08-14T14:21:08.966243
f5d66b32-df81-4fde-b2a4-d3ed6b760d70;2018-08-14T14:21:16.931987;2018-08-14T14:21:18.088584
f5d66b32-df81-4fde-b2a4-d3ed6b760d70;2018-08-14T14:21:16.931987;2018-08-14T14:21:18.088900
c993b1e0-a616-4c0e-9cf6-1cfa049ea788;2018-08-14T14:21:23.331910;2018-08-14T14:21:24.555724
e7028d27-ff03-4745-91d9-069efa347fa1;2018-08-14T14:21:25.113387;2018-08-14T14:21:26.867867
f9c37b13-6f6c-46d0-aab2-c5c03fb8ca0a;2018-08-14T14:21:47.031396;2018-08-14T14:21:48.516094
245c65cd-412e-4e39-b039-ef4afb34a5be;2018-08-14T14:22:03.418640;2018-08-14T14:22:04.711258
245c65cd-412e-4e39-b039-ef4afb34a5be;2018-08-14T14:22:03.418640;2018-08-14T14:22:04.711617
db5933d9-1fbc-4796-826d-a9d5111db6be;2018-08-14T14:22:14.296864;2018-08-14T14:22:15.428052
db5933d9-1fbc-4796-826d-a9d5111db6be;2018-08-14T14:22:14.296864;2018-08-14T14:22:15.428664
7781abd0-867e-4852-9379-acc4b2875b3f;2018-08-14T14:22:17.942734;2018-08-14T14:22:18.671953
7a75632b-9993-466f-b19c-7ef29faad548;2018-08-14T14:22:57.302625;2018-08-14T14:22:58.700023
7a75632b-9993-466f-b19c-7ef29faad548;2018-08-14T14:22:57.302625;2018-08-14T14:22:58.700292
db3bdd00-1e4f-42a1-bb39-98e488d73247;2018-08-14T14:23:12.799972;2018-08-14T14:23:14.670124
db3bdd00-1e4f-42a1-bb39-98e488d73247;2018-08-14T14:23:12.799972;2018-08-14T14:23:14.670429
