2c47321d-f5ae-4e7d-878c-62159f96647c;2018-08-14T18:24:41.438176;2018-08-14T18:24:42.373839
2c47321d-f5ae-4e7d-878c-62159f96647c;2018-08-14T18:24:41.438176;2018-08-14T18:24:42.374093
f8a53d38-fea6-4a17-8ad3-27451ac9e55a;2018-08-14T18:25:21.261752;2018-08-14T18:25:22.122430
4301ce3d-0913-44b4-9ce5-6289fcbbad92;2018-08-14T18:26:02.120839;2018-08-14T18:26:03.103922
4301ce3d-0913-44b4-9ce5-6289fcbbad92;2018-08-14T18:26:02.120839;2018-08-14T18:26:03.104159
313d4c56-4eaa-43bd-91bd-1a5fce634c8d;2018-08-14T18:26:34.847711;2018-08-14T18:26:35.872672
592044cc-f073-4806-a773-e31283db9f88;2018-08-14T18:26:45.736696;2018-08-14T18:26:46.284923
dac7f25d-b2d6-495a-90d7-9ddbeb941893;2018-08-14T18:27:01.125383;2018-08-14T18:27:01.866023
81910fa5-b4e1-41bf-b7ee-8813dcf59750;2018-08-14T18:27:09.304828;2018-08-14T18:27:11.453801
81910fa5-b4e1-41bf-b7ee-8813dcf59750;2018-08-14T18:27:09.304828;2018-08-14T18:27:11.454462
079ba000-d4fb-4740-a82d-1547ef974276;2018-08-14T18:27:10.242315;2018-08-14T18:27:11.500475
079ba000-d4fb-4740-a82d-1547ef974276;2018-08-14T18:27:10.242315;2018-08-14T18:27:11.501161
cc16b2bb-35a2-4cc9-adb6-32b24c9507f2;2018-08-14T18:27:13.841151;2018-08-14T18:27:14.462455
9b256fdf-b7b1-45cd-a631-399ce40724c7;2018-08-14T18:27:18.326972;2018-08-14T18:27:19.237026
9b256fdf-b7b1-45cd-a631-399ce40724c7;2018-08-14T18:27:18.326972;2018-08-14T18:27:19.237566
12e3dcce-e1c6-46e1-978c-795f62f14205;2018-08-14T18:27:29.222415;2018-08-14T18:27:30.556689
4e50ce7f-d1f8-4bed-a017-e0526453c06c;2018-08-14T18:27:57.401127;2018-08-14T18:27:58.046572
5a1a247e-1c39-4e3f-b607-bc299dfd9a0b;2018-08-14T18:28:18.352858;2018-08-14T18:28:19.201237
5a1a247e-1c39-4e3f-b607-bc299dfd9a0b;2018-08-14T18:28:18.352858;2018-08-14T18:28:19.201594
45b2657b-cb5a-4f74-82ea-42abd0a7fad3;2018-08-14T18:28:32.869018;2018-08-14T18:28:33.306194
45b2657b-cb5a-4f74-82ea-42abd0a7fad3;2018-08-14T18:28:32.869018;2018-08-14T18:28:33.306511
243262f3-6528-4e5a-89b7-8fca75e048b1;2018-08-14T18:28:39.341821;2018-08-14T18:28:40.668020
243262f3-6528-4e5a-89b7-8fca75e048b1;2018-08-14T18:28:39.341821;2018-08-14T18:28:40.668337
b8961292-1f9f-43df-a555-f843017a7e9b;2018-08-14T18:28:58.439164;2018-08-14T18:28:59.017217
ac56cb83-d726-443e-96c9-adc70d842d3f;2018-08-14T18:28:59.287659;2018-08-14T18:28:59.993120
f790ca7a-9fd1-4811-ba13-f3cad82ff94b;2018-08-14T18:29:05.632128;2018-08-14T18:29:07.100352
f790ca7a-9fd1-4811-ba13-f3cad82ff94b;2018-08-14T18:29:05.632128;2018-08-14T18:29:07.100704
113acccc-40e9-45ef-bc4d-8a457b985a55;2018-08-14T18:29:11.084648;2018-08-14T18:29:13.141259
113acccc-40e9-45ef-bc4d-8a457b985a55;2018-08-14T18:29:11.084648;2018-08-14T18:29:13.141614
02fe337f-152a-4a72-93d8-b6f6baf042c0;2018-08-14T18:29:13.895087;2018-08-14T18:29:15.232387
4d3476e9-c8be-44f2-9330-033cd9ca3cf7;2018-08-14T18:29:35.721900;2018-08-14T18:29:36.740596
9ceff2b0-cc85-432b-a316-d402c02c66b3;2018-08-14T18:30:11.343010;2018-08-14T18:30:11.766725
f5eae366-655d-4462-a0e4-a7f23ac551f4;2018-08-14T18:30:37.854869;2018-08-14T18:30:38.521588
b9c914a4-b5e4-4b53-a440-3115a8a85889;2018-08-14T18:30:44.182578;2018-08-14T18:30:44.990248
b9c914a4-b5e4-4b53-a440-3115a8a85889;2018-08-14T18:30:44.182578;2018-08-14T18:30:44.990508
ba415e66-b232-4d33-b900-8fd3a2c9c742;2018-08-14T18:30:56.014217;2018-08-14T18:30:56.687845
f0ff6c35-b8e3-440b-82dc-8c0853467196;2018-08-14T18:30:56.036089;2018-08-14T18:30:56.714635
f0ff6c35-b8e3-440b-82dc-8c0853467196;2018-08-14T18:30:56.036089;2018-08-14T18:30:56.714882
5d3c60a0-e44a-490b-893f-4904fbe7c60a;2018-08-14T18:31:10.630259;2018-08-14T18:31:12.528975
5d3c60a0-e44a-490b-893f-4904fbe7c60a;2018-08-14T18:31:10.630259;2018-08-14T18:31:12.529241
a8a7f702-7983-41f5-b42c-d5430b2bbd20;2018-08-14T18:31:16.098967;2018-08-14T18:31:17.687224
0e4578a3-1fda-43ee-8965-8c07eab5673d;2018-08-14T18:31:23.367807;2018-08-14T18:31:24.366988
d0df46f2-fd0b-4f05-9c81-bbd7b4f46764;2018-08-14T18:31:34.306957;2018-08-14T18:31:34.701801
5ddb5689-6bc5-47bb-b9f6-e3b8b04f95b0;2018-08-14T18:31:43.530315;2018-08-14T18:31:44.584321
5ddb5689-6bc5-47bb-b9f6-e3b8b04f95b0;2018-08-14T18:31:43.530315;2018-08-14T18:31:44.584563
722cf4f1-6c7c-4f81-8b0c-10b4a8ce89bd;2018-08-14T18:31:49.008505;2018-08-14T18:31:49.867365
722cf4f1-6c7c-4f81-8b0c-10b4a8ce89bd;2018-08-14T18:31:49.008505;2018-08-14T18:31:49.867641
b387b9a6-7371-4d0c-8bfd-472ca3b96788;2018-08-14T18:32:05.423666;2018-08-14T18:32:06.312419
b6141a2e-4c4b-4fdf-858c-4fb923f4e74a;2018-08-14T18:32:33.701758;2018-08-14T18:32:34.494058
b6141a2e-4c4b-4fdf-858c-4fb923f4e74a;2018-08-14T18:32:33.701758;2018-08-14T18:32:34.494642
c0bc624d-cdd9-4771-a462-d684e4e91971;2018-08-14T18:32:40.094342;2018-08-14T18:32:41.221349
ac315682-3684-4a7b-b80d-3be052effc1d;2018-08-14T18:32:50.127801;2018-08-14T18:32:50.531891
d820880d-4c7d-464f-8b3a-b5f463b633b7;2018-08-14T18:33:07.418504;2018-08-14T18:33:08.854531
a825dfae-93af-4955-89ce-882da79d720e;2018-08-14T18:33:17.484314;2018-08-14T18:33:18.196667
146919dc-a0dd-4685-9003-ba3269dec435;2018-08-14T18:33:22.065684;2018-08-14T18:33:22.518710
146919dc-a0dd-4685-9003-ba3269dec435;2018-08-14T18:33:22.065684;2018-08-14T18:33:22.518960
3ed6558d-e20a-49a4-b34d-ffd113427541;2018-08-14T18:33:55.028413;2018-08-14T18:33:55.439917
3ed6558d-e20a-49a4-b34d-ffd113427541;2018-08-14T18:33:55.028413;2018-08-14T18:33:55.440159
0e912160-76f8-4834-b6c3-29b38e0ffcf4;2018-08-14T18:34:28.747988;2018-08-14T18:34:29.560216
0e912160-76f8-4834-b6c3-29b38e0ffcf4;2018-08-14T18:34:28.747988;2018-08-14T18:34:29.560450
b8435a0c-24af-4d3c-8bf9-2182fb96319f;2018-08-14T18:34:44.246165;2018-08-14T18:34:45.299159
dd23f33d-e3bc-475a-b639-d6b87d971170;2018-08-14T18:35:02.594083;2018-08-14T18:35:03.596723
61fea51d-fee4-4e67-9bd3-12ad77fd875c;2018-08-14T18:35:11.625377;2018-08-14T18:35:12.500967
99bac04b-6eef-4ca0-8f53-b79384593d49;2018-08-14T18:35:11.633336;2018-08-14T18:35:12.523422
99bac04b-6eef-4ca0-8f53-b79384593d49;2018-08-14T18:35:11.633336;2018-08-14T18:35:12.523668
d86f3c86-a7e2-4b05-94b5-0a63118ec388;2018-08-14T18:35:18.012259;2018-08-14T18:35:19.552536
2c880abd-3b37-4d02-9c3b-c97b9eea84ae;2018-08-14T18:35:36.181552;2018-08-14T18:35:37.142977
c41bcfe6-ea11-4906-bb86-95a894248066;2018-08-14T18:35:50.705458;2018-08-14T18:35:51.066810
c41bcfe6-ea11-4906-bb86-95a894248066;2018-08-14T18:35:50.705458;2018-08-14T18:35:51.067069
238a6d10-ee4b-4166-af55-6236d44cf119;2018-08-14T18:35:58.006639;2018-08-14T18:35:59.282945
a6f73bdf-61c2-498e-b606-8380d1d9b5bf;2018-08-14T18:35:58.927264;2018-08-14T18:35:59.783202
a6f73bdf-61c2-498e-b606-8380d1d9b5bf;2018-08-14T18:35:58.927264;2018-08-14T18:35:59.783587
0613492d-05bb-429b-a6e9-b9455965346e;2018-08-14T18:36:48.135188;2018-08-14T18:36:49.306943
0613492d-05bb-429b-a6e9-b9455965346e;2018-08-14T18:36:48.135188;2018-08-14T18:36:49.307572
26287427-f287-4c51-ae6f-c647b3ad02bf;2018-08-14T18:36:57.224534;2018-08-14T18:36:58.067669
3f473e26-8ad8-433c-9a31-15cc57ef6372;2018-08-14T18:37:06.302837;2018-08-14T18:37:07.329696
3f473e26-8ad8-433c-9a31-15cc57ef6372;2018-08-14T18:37:06.302837;2018-08-14T18:37:07.329954
35ff01d1-5a48-484b-a793-d4d490063fb9;2018-08-14T18:38:04.710022;2018-08-14T18:38:06.197989
b2f731cd-093c-47b3-89f6-1ee7e913f12f;2018-08-14T18:38:28.358419;2018-08-14T18:38:30.551295
b2f731cd-093c-47b3-89f6-1ee7e913f12f;2018-08-14T18:38:28.358419;2018-08-14T18:38:30.551572
d02dde14-db72-4adf-aff3-395ebc023e41;2018-08-14T18:38:36.545706;2018-08-14T18:38:38.460638
d02dde14-db72-4adf-aff3-395ebc023e41;2018-08-14T18:38:36.545706;2018-08-14T18:38:38.460881
ec2906cc-4f90-4861-91c3-5dc377fcbd11;2018-08-14T18:38:37.445644;2018-08-14T18:38:38.482006
d22f6372-c307-4230-a3d8-ef230b61adc1;2018-08-14T18:38:39.313105;2018-08-14T18:38:40.202702
1bb2209b-cdc9-474e-bfc6-e4f3d32b7d46;2018-08-14T18:38:52.060882;2018-08-14T18:38:53.176325
d2613edd-1d9b-4982-9ebe-a5fc6ebdc45b;2018-08-14T18:39:02.064712;2018-08-14T18:39:02.770323
ca239bfd-62b8-47d7-83a9-fb58286f96ac;2018-08-14T18:39:02.988031;2018-08-14T18:39:04.026137
ca239bfd-62b8-47d7-83a9-fb58286f96ac;2018-08-14T18:39:02.988031;2018-08-14T18:39:04.026667
3bfb2b5c-32dd-417c-85d3-c00c88be516b;2018-08-14T18:40:31.372099;2018-08-14T18:40:32.055104
b279be98-2d0a-46b8-80f0-312955656d69;2018-08-14T18:40:32.340057;2018-08-14T18:40:33.298248
6a60d5e0-e765-4145-b200-a6923d0fc588;2018-08-14T18:40:35.039737;2018-08-14T18:40:36.624274
d42ee452-5a9b-442e-9320-e39aac090453;2018-08-14T18:40:52.320737;2018-08-14T18:40:53.195396
411a124d-28f1-4de2-8d34-0e14516e1497;2018-08-14T18:41:05.930303;2018-08-14T18:41:07.269545
0e5cad1c-8e4c-4bd7-b407-5cb3e97e7b94;2018-08-14T18:41:17.753439;2018-08-14T18:41:18.713587
0e5cad1c-8e4c-4bd7-b407-5cb3e97e7b94;2018-08-14T18:41:17.753439;2018-08-14T18:41:18.713980
