e80d3422-d103-4f7e-8f51-53be50ad6f98;2018-08-14T16:53:24.029990;2018-08-14T16:53:25.697623
3819cb5a-077f-40b1-a40b-8d51e9fd4b2d;2018-08-14T16:54:10.305640;2018-08-14T16:54:11.485942
3819cb5a-077f-40b1-a40b-8d51e9fd4b2d;2018-08-14T16:54:10.305640;2018-08-14T16:54:11.486640
fc40960e-0201-4726-a6c1-e5be92e0c10b;2018-08-14T16:54:23.011606;2018-08-14T16:54:23.686179
5f1dafbd-937c-4807-9db9-bd43883363c2;2018-08-14T16:55:04.946766;2018-08-14T16:55:06.298337
5cf616cc-b738-44e0-80a5-ae69f19a10e4;2018-08-14T16:55:18.705322;2018-08-14T16:55:19.351204
5cf616cc-b738-44e0-80a5-ae69f19a10e4;2018-08-14T16:55:18.705322;2018-08-14T16:55:19.351531
1b2ceb6a-d598-44f7-a971-2a072327d8b4;2018-08-14T16:55:28.677842;2018-08-14T16:55:29.612374
9d956808-0f3c-43f2-a63a-74f131df8e6a;2018-08-14T16:55:41.443760;2018-08-14T16:55:42.801573
9d956808-0f3c-43f2-a63a-74f131df8e6a;2018-08-14T16:55:41.443760;2018-08-14T16:55:42.801848
19311046-244f-4e98-a2ed-76fdc4f3cc49;2018-08-14T16:55:47.833551;2018-08-14T16:55:49.058211
2525466b-5576-4456-b744-07b36c420b89;2018-08-14T16:55:52.317948;2018-08-14T16:55:52.797746
cee5c11b-014d-4032-99b4-af0c9dcdd1ea;2018-08-14T16:56:09.680652;2018-08-14T16:56:10.409107
9e33db1e-1190-4777-b3ed-083358da363a;2018-08-14T16:56:11.497599;2018-08-14T16:56:12.755845
bf4f5eee-d874-4dde-9343-c2207d21b69f;2018-08-14T16:56:28.832429;2018-08-14T16:56:29.322300
bda2f89d-594c-4293-a0f9-a51ba48c1679;2018-08-14T16:56:47.969455;2018-08-14T16:56:48.605051
bda2f89d-594c-4293-a0f9-a51ba48c1679;2018-08-14T16:56:47.969455;2018-08-14T16:56:48.605376
90c36acd-7324-4a00-a006-05a6221301c7;2018-08-14T16:57:01.668211;2018-08-14T16:57:03.263648
