d507731b-f521-4190-8bf4-aade61a13d7b;2018-08-14T13:42:01.811829;2018-08-14T13:42:02.952783
4b8b8056-8a56-4138-b63c-ea33f0416112;2018-08-14T13:43:01.860529;2018-08-14T13:43:02.677673
8998019b-25cc-4a12-8ead-1bd57764a39e;2018-08-14T13:43:32.785861;2018-08-14T13:43:33.423142
9fe7035b-1e51-45c7-b5d3-d7bd0e5fe741;2018-08-14T13:43:41.915426;2018-08-14T13:43:43.114358
85664641-6f13-4431-b2ff-77ec69f2c95d;2018-08-14T13:43:47.381819;2018-08-14T13:43:48.482640
d95b4251-6150-48f5-9bdf-553d6293f05e;2018-08-14T13:43:58.293941;2018-08-14T13:43:59.075916
012f96a5-8081-4ee9-b289-35f2ee84abfc;2018-08-14T13:44:05.605172;2018-08-14T13:44:06.150970
012f96a5-8081-4ee9-b289-35f2ee84abfc;2018-08-14T13:44:05.605172;2018-08-14T13:44:06.151225
aa703027-a691-4660-83ed-e54adbdf63fc;2018-08-14T13:44:15.618976;2018-08-14T13:44:17.215367
9da59150-71b8-4517-8726-e1dc5c583b46;2018-08-14T13:44:30.155013;2018-08-14T13:44:31.767270
9da59150-71b8-4517-8726-e1dc5c583b46;2018-08-14T13:44:30.155013;2018-08-14T13:44:31.767557
06f490d5-73de-4469-9674-0799a512a556;2018-08-14T13:44:37.400902;2018-08-14T13:44:38.588088
ca3a597c-9279-4271-8117-d6f30aa7b20e;2018-08-14T13:44:57.415503;2018-08-14T13:44:58.541579
a21fcc2b-4184-4c72-a146-27601d7fb2d2;2018-08-14T13:45:54.975081;2018-08-14T13:45:56.402779
dc26e89e-a0dc-4a23-9872-395d33d5f23b;2018-08-14T13:46:29.523770;2018-08-14T13:46:30.682479
dc26e89e-a0dc-4a23-9872-395d33d5f23b;2018-08-14T13:46:29.523770;2018-08-14T13:46:30.682847
97a0cd53-ad53-4ca9-9fbd-d10d6d89b9e5;2018-08-14T13:47:07.741815;2018-08-14T13:47:08.578621
97a0cd53-ad53-4ca9-9fbd-d10d6d89b9e5;2018-08-14T13:47:07.741815;2018-08-14T13:47:08.578977
1bdfc34d-99e5-491f-82ad-e49b660a4705;2018-08-14T13:47:30.606897;2018-08-14T13:47:31.790401
934b394e-6feb-4755-bbfc-ad5d44c86452;2018-08-14T13:47:31.528589;2018-08-14T13:47:32.786263
934b394e-6feb-4755-bbfc-ad5d44c86452;2018-08-14T13:47:31.528589;2018-08-14T13:47:32.786543
ca726a3a-e31c-4033-811b-2e52dde7a739;2018-08-14T13:47:37.851959;2018-08-14T13:47:39.160036
e416cc00-7dbb-4d69-9a66-ca06237c6308;2018-08-14T13:47:54.354218;2018-08-14T13:47:55.314518
e416cc00-7dbb-4d69-9a66-ca06237c6308;2018-08-14T13:47:54.354218;2018-08-14T13:47:55.314760
2b7b9692-3c0c-43c5-bdb3-4c04ba23c05f;2018-08-14T13:47:56.167169;2018-08-14T13:47:57.386143
5a97c8be-6819-4671-838d-0b0a4f31dd44;2018-08-14T13:48:28.057624;2018-08-14T13:48:29.528418
07ebfa5c-0361-4e90-b321-0c87d45a97d5;2018-08-14T13:49:07.369800;2018-08-14T13:49:09.209926
07ebfa5c-0361-4e90-b321-0c87d45a97d5;2018-08-14T13:49:07.369800;2018-08-14T13:49:09.210396
397a402b-777c-4019-b116-edf50b3faefd;2018-08-14T13:49:39.317860;2018-08-14T13:49:40.193377
460a8dca-4d74-472e-826b-2b6d4a55c808;2018-08-14T13:49:56.673250;2018-08-14T13:49:57.970576
abf54333-52f3-4d9e-9a3a-e1e82e6e5b93;2018-08-14T13:50:09.508569;2018-08-14T13:50:10.109912
abf54333-52f3-4d9e-9a3a-e1e82e6e5b93;2018-08-14T13:50:09.508569;2018-08-14T13:50:10.110249
74fef101-a326-4db8-b42a-60b10b5193da;2018-08-14T13:50:32.456777;2018-08-14T13:50:33.486653
74fef101-a326-4db8-b42a-60b10b5193da;2018-08-14T13:50:32.456777;2018-08-14T13:50:33.486962
