close_street;28149749;4477205567;1;1100;0
close_street;4477205567;4477205566;1;1100;0
close_street;4477205566;28149750;1;1100;0
close_street;60609600;60609601;1;1100;0
close_street;60609601;4477205562;1;1100;0
close_street;4477205562;60609602;1;1100;0
close_street;60609602;60609603;1;1100;0
close_street;60609603;4477205565;1;1100;0
close_street;4477205565;60609604;1;1100;0
close_street;60609604;28149750;1;1100;0
close_street;60609600;1423143140;1;1100;0
close_street;1423143140;1423143142;1;1100;0
close_street;1423143142;60609616;1;1100;0
close_street;60609616;1423143144;1;1100;0
close_street;1423143144;60609617;1;1100;0
close_street;60609617;1423143143;1;1100;0
close_street;1423143143;60609618;1;1100;0
close_street;60609618;4350479468;1;1100;0
close_street;4350479468;1423143138;1;1100;0
close_street;1423143138;1952529574;1;1100;0
close_street;1952529574;4350479392;1;1100;0
close_street;4350479392;1952529559;1;1100;0
close_street;1952529559;1952529583;1;1100;0
close_street;60609607;444959835;1;1100;0
close_street;60609600;1952545097;1;1100;0
close_street;1952545097;1952545105;1;1100;0
close_street;1952545105;1952545125;1;1100;0
close_street;1952545125;1952545112;1;1100;0
close_street;1952545112;1952545082;1;1100;0
close_street;1952545082;1952545098;1;1100;0
close_street;1952545098;1952545092;1;1100;0
close_street;1952545092;1952545094;1;1100;0
close_street;1952545094;1952545095;1;1100;0
close_street;1952545095;1953778527;1;1100;0
close_street;28149758;2454667311;1;1100;0
close_street;2454667311;2454667313;1;1100;0
close_street;2454667313;1943675983;1;1100;0
close_street;1943675983;1943676006;1;1100;0
close_street;1943676006;28149757;1;1100;0
close_street;28149757;4477205563;1;1100;0
close_street;4477205563;28149755;1;1100;0
close_street;28149755;1953784146;1;1100;0
close_street;158836448;5688577024;1;1100;0
close_street;5688577024;444959680;1;1100;0
close_street;1962732985;2520923656;1;1100;0
close_street;2520923656;3956576358;1;1100;0
close_street;3956576360;3956576357;1;1100;0
close_street;3956576357;3956576356;1;1100;0
close_street;3956576356;1962733030;1;1100;0
close_street;1962733030;1962733111;1;1100;0
close_street;1962733111;1962733048;1;1100;0
close_street;1962733048;1962733047;1;1100;0
close_street;1962733047;1962733090;1;1100;0
close_street;1962733090;1962733018;1;1100;0
close_street;1962733018;1962733123;1;1100;0
close_street;1962733123;4181736162;1;1100;0
close_street;4181736162;5748135390;1;1100;0
close_street;5748135390;5748135394;1;1100;0
close_street;5748135394;142774424;1;1100;0
close_street;157195772;465888397;1;1100;0
close_street;465888397;1669578478;1;1100;0
close_street;1669578478;1669578482;1;1100;0
close_street;206274836;2520923705;1;1100;0
close_street;2520923705;206278842;1;1100;0
close_street;206278842;2521966888;1;1100;0
close_street;1832159342;5647540862;1;1100;0
close_street;5647540862;4581048783;1;1100;0
close_street;4581048783;4581048780;1;1100;0
close_street;4581048780;4581048784;1;1100;0
close_street;4581048784;2520923685;1;1100;0
